"Zone","Nyanza","Kabarondo (OSM)","Gikonko (OSM)","Muhororo (OSM)","Save (OSM)","Rwamagana (OSM)","Kayonza (OSM)","Musanze - Centre Nord","Nemba (OSM)","Katuna (OSM)","Karongi (OSM)","Huye (Butare) - Centre Sud","Gatsibo (OSM)","Byumba (OSM)","Kigali (OSM)","Gasabo (OSM)","Zone industrielle 17","Zone industrielle 3","Zone industrielle 4","Murindi (OSM)","Rilima (OSM)","Zone industrielle 18","Zone industrielle 19","Ramiro (OSM)","Ngoma (OSM)","Kibaya (OSM)","Gikoro (OSM)","Gahengeri (OSM)","Nzige (OSM)","Nyakabuye (OSM)","Miyove (OSM)","Musambira (OSM)","Ruhango (OSM)","Butamwa (OSM)","Gisagara (OSM)","Kigali - SEZ Masoro","Ruganda (OSM)","Nyacyonga (OSM)","Rukoli (OSM)","Rubavu - Centre Ouest","Zone industrielle 5","Zone industrielle 10","Zone industrielle 8","Rusizi - Centre Sud-Ouest","Rugaragara (OSM)","Rusizi (OSM)","Rwamagana","Rukara (OSM)","Musasa (OSM)","Kigali - Hub Central","Kigali - Marché Kimisagara","Sake (OSM)","Nyamagabe (OSM)","Nstinda (OSM)","Muhazi (OSM)","Nyamirama (OSM)","Ruramira (OSM)","Remera (OSM)","Kibungo (OSM)","Nyagatare (OSM)","Muhanga","Kigoma (OSM)","Rwabutazi (OSM)","Butezi (OSM)","Cumbati (OSM)","Gahara (OSM)","Rukomo (OSM)","Gatuna (OSM)","Zone industrielle 14","Kabaya (OSM)","Rukumberi (OSM)","Zone industrielle 16","Rugendabari (OSM)","Nyagasambu (OSM)","Nyakarambi (OSM)","Buhanda (OSM)","Frontière Bugarama (Burundi)","Frontière Rubavu/Goma (RDC)","Ruhango (OSM)_1","Karondo (OSM)","Kajevuba (OSM)","Ntunga (OSM)","Kibuye (OSM)","Masaka (OSM)","Cyamutara (OSM)","Frontière Gatuna (Ouganda)","Kadobogo (OSM)","Gatsata / Karuruma (OSM)","Kabuga Ka Musha (OSM)","Runda (OSM)","Ruhondo (OSM)","Mukamira (OSM)","Zone industrielle 13","Zone industrielle 15","Ngarama (OSM)","Rushashi (OSM)","Bugarama (OSM)","Kigoma (OSM)_1","Mugina (OSM)","Gitwe (OSM)","Carrier (OSM)","Bugesera SEZ (Agro-industrie)","Rusine (OSM)","Ngororero (OSM)","Idigiri (OSM)","Zone industrielle 1","Rwafandi (OSM)","Rusumo (OSM)","Karengera (OSM)","Kaduha (OSM)","Zone industrielle 2","Marenge (OSM)","Kabuga (OSM)","Kayumbo Centre (OSM)","Kinigi (OSM)","Cyunuzi (OSM)","Rubona (OSM)","Frontière Kagitumba (Ouganda)","Base (OSM)","Frontière Rusumo (Tanzanie)"
"Kigoma (OSM)_1",0.0148577284375291,0.0216808960689381,0.0175517972024144,0.0161822998953854,0.0160502392606689,0.0326292426025394,0.0257885705985124,0.0326022895429343,0.0329144012218339,0.0905507449821857,0.0150255706958722,0.0268556346816324,0.0353726604818028,0.221722021409079,0.066774097361921,0.0499437356016276,0.0436965739162284,0.0505819937249051,0.0529659922461917,0.0506126042537061,0.0260100088202683,0.022920792043602,0.0219932467002644,0.0265244032928347,0.0166343196935211,0.0181599188756768,0.0358232193584097,0.0408160256864516,0.0300644919221942,0.00748529395141355,0.0804078359978984,0.0376150830248438,0.0243235884581197,0.0460906416401089,0.0142152830916125,0.207226787838132,0.0292917463653125,0.103021107601265,0.0262859136440634,0.0173150777011196,0.00997771336461612,0.00988114884988976,0.00612892850362082,0.00999367894124085,0.00710232282447366,0.00865832452232024,0.0229278668164132,0.0274893211119101,0.0213598849537929,0.742505831769856,0.0738762984170914,0.0172984093078873,0.0137575545600646,0.0278530924650452,0.0259857373413495,0.0248607496397592,0.0240388548198474,0.020327109684335,0.0193328251894528,0.0286491969562732,0.0230900411231208,0.0207717696008299,0.0157093146968067,0.0148829828152957,0.0140701939281817,0.0139779226033871,0.351139664106483,0.0904932762602145,0.0520597158007887,0.0142330258898695,0.0193491151419348,0.0101237804289468,0.0215205109284321,0.0364021325596153,0.0148509368967905,0.0201555741210249,0.00704076686249669,0.0346830966866176,0.0230169741383566,0.0387062560501813,0.177417823337316,0.033723918452994,0.0148765681924999,0.0468159697806335,0.216850008558763,0.0919275926775145,0.585194893126196,0.0808401542657282,0.0352213188715847,0.042955545013126,0.0227166652171157,0.016157447085636,0.00541007666036714,0.0112337716766595,0.0541167517217932,0.0287374721723559,0.0069342174067833,0,0.873497793973402,0.0203546811840644,0.268484737483413,0.0516670842535358,0.141268546112868,0.0183894610812951,0.303428236501532,0.0197524952117612,0.478717888888273,0.724567971111016,0.00815902072802982,0.0150541310398218,0.0215941481561421,0.0879809156181744,0.0465281319705023,0.0268521048368579,0.0195299234146065,0.016379570104439,0.0163758403254926,0.0245143353783012,0.0396088026650079,0.0240647778117368
"Mugina (OSM)",0.0153811621569855,0.0221572713645177,0.0179665915575785,0.0167989828138817,0.0166047305937375,0.0342846061251814,0.0256644937290544,0.0342341791584671,0.0356299628938836,0.105104418136199,0.0153420757403299,0.027691573759913,0.0328705222144626,0.315370798256121,0.0776109210031338,0.0583730141729935,0.047965447510055,0.057201860996055,0.0606448863526671,0.0593295311886405,0.0276869701900344,0.0236386068841021,0.0226194073295791,0.0282473086554763,0.0170210892940534,0.0182686519762115,0.0397751140653743,0.0462780816008401,0.0327213094954487,0.00755875211063575,0.105048588551329,0.0415058600240043,0.0257261923782702,0.0524544738341912,0.0145357911530058,0.246678162533495,0.0318528053662913,0.143451835258378,0.0280265577263297,0.0177187108110531,0.0098717419636819,0.00977341083553926,0.00600626804233481,0.0100402859904526,0.00715490648403017,0.00854086992763696,0.0242695324919651,0.0256061367857569,0.0225306967592022,0.882403857897505,0.0955071934850671,0.0180267940112181,0.0141651615386051,0.0301336365644168,0.0279244128277711,0.025310708301091,0.024590761393232,0.0206521225135295,0.019598785763298,0.0268382787148924,0.0250716211503835,0.0218223164716997,0.0158664656063913,0.0150084372878948,0.014161413188759,0.0140584499331175,0.719080902745057,0.108507942811207,0.0595368560227529,0.0146780326400076,0.0203084752102164,0.0098134133850348,0.0227611563391519,0.0406186801982289,0.0149963150815883,0.0212149722464201,0.00686587304232246,0.0345104150061641,0.0244736795985778,0.0435517639206017,0.328570745019634,0.0369106272419737,0.0152017873039891,0.0538182986155372,0.461317075094794,0.0950971898172979,7.98970807703284,0.105740892563049,0.0387366060371708,0.0489382610244155,0.0241285504827847,0.016771337321974,0.00529076282517455,0.0111568213689558,0.0492832578607034,0.0308803651708193,0.00699091405516865,0.856931390002245,0,0.0214390944888183,0.676927385274806,0.0538720938026703,0.223885379222116,0.0190601453429413,0.904672095099297,0.020174181374396,3.16113921364477,41.8668289986751,0.0081950263022654,0.0154322074113877,0.0220904878362168,0.113160237660564,0.0524702941462867,0.028365239648783,0.0202184651911195,0.0165411266038928,0.0169096016130002,0.0224868004272361,0.0447016051038005,0.0234588680955433
"Gitwe (OSM)",0.107648228517338,0.01342592674525,0.0651821121586876,0.0592062363814764,0.056556451379192,0.0180305319812497,0.0146542796319074,0.0233616777081879,0.0175317411697308,0.0166024094221322,0.0302995876062013,0.0813005153213641,0.0116276971117824,0.0203572042984351,0.0303940353772241,0.0248307156997149,0.0241322089510835,0.0250767340491545,0.0251932165592462,0.0250054981094149,0.0231379632599881,0.0254977066128987,0.0262149148968646,0.0288563848917571,0.0146710444276143,0.0130353907233855,0.0180446146010738,0.0211616818933376,0.0180952988577561,0.0115647938635076,0.0159528611346634,0.0638203725725818,0.158071535809738,0.0287664032933166,0.0379509445066281,0.0794505189931206,0.0202786930283065,0.0300893458071657,0.0168131908323876,0.0197112028947183,0.0113054000986566,0.0123998129927745,0.00948206646979315,0.0160581724278852,0.0106253583322554,0.0133495652123323,0.0137412585831186,0.0131584227608587,0.0217204129824054,0.348841462776821,0.0321288022741489,0.0182856919564207,0.0463498689547157,0.0160600838908771,0.0153881740739801,0.0146253928368785,0.0143578339201129,0.0131533654548467,0.0136496123966688,0.0107341705672644,0.0721599188063966,0.173375697876113,0.0124110737586638,0.0126419940543556,0.012915771737971,0.0137517991103827,0.0195934444031525,0.0160343367401953,0.0211135017373681,0.0214823523975623,0.0206363775635938,0.00705443683693407,0.0432829009282371,0.0193114241730334,0.0112101785793398,1.11025148523326,0.0104500475382531,0.0384423250128648,0.150856712149844,0.0205342755916652,0.0253791781925286,0.0180577703141954,0.029894433678043,0.0240132035116436,0.0246104411347186,0.0277900888751096,0.0209448669304012,0.0304456438380886,0.0186559040260478,0.0366217465324598,0.0139057444804232,0.0164454579936677,0.00813944555985665,0.0301532603594168,0.0133382430709763,0.018112578242966,0.0102847278840879,0.0202867552093528,0.0214379216137726,0,0.0242306548413499,0.0407683060459939,0.0274321521009574,0.0315053875411188,0.0234531582997956,0.0113832166877184,0.0226056928467441,0.0212058861219696,0.0129874884942773,0.066549945268891,0.0137170062798387,0.0243979939984387,0.0241089355838372,0.0327973225053664,0.0143750819513874,0.0120762057710275,0.0584144762440125,0.0108669246676133,0.0187850018555054,0.0176349197602248
"Carrier (OSM)",0.0175764041820781,0.0252209981531606,0.0201274606583661,0.0185968708538985,0.018391526132961,0.0416090125216287,0.0297205524454814,0.0361215142360149,0.0383371791991104,0.0781457710227371,0.0169291977043537,0.0304538996606053,0.029268350374255,0.170687714665329,0.112865870617859,0.078850699011577,0.0640206317517485,0.0816464070936918,0.0892654827283148,0.0804956072355109,0.0324407679676024,0.0286031299006364,0.0272685073856318,0.0331944027178872,0.0188646574560269,0.020447204956911,0.0493137745209321,0.0591400312561045,0.0392307865510449,0.00795203396720499,0.0761582271040998,0.0519071447577128,0.0298622194838999,0.0689313602185335,0.0159492014066178,0.383617727114101,0.0380204758218643,0.282069518796587,0.0328884118971072,0.0183418764619058,0.0104969816532512,0.0103895774412633,0.00647894921059526,0.0106512381992398,0.00751429898028512,0.00915287172569877,0.0283579894624557,0.0296583710047275,0.0252798921548392,1.33961415906852,0.148581372311755,0.0200841843149055,0.0154638701128349,0.035669687443937,0.0327001049903642,0.0293021004262984,0.0283597315324499,0.0233518196033017,0.0220449782168198,0.0244157719915733,0.0298518040876758,0.0248157474783349,0.0174875348621831,0.0164673911800049,0.0154710898164036,0.0153535877671092,0.241946197282938,0.0779814605619706,0.0877259531480402,0.0160677952873865,0.0228934266147305,0.0109581375811694,0.0259791223078076,0.0505515126983094,0.0164440806946908,0.0240259100061392,0.00739846378734058,0.0366171560602304,0.0281743078471202,0.0549529167024844,1.71326925674883,0.0451752445909913,0.0167562899803595,0.0711851016595644,6.65199194185858,0.0840982757984661,0.483942502483963,0.176732327376006,0.0478165249576771,0.0633133043645123,0.0254086334074011,0.0174682438944912,0.00569953533999215,0.0125777282021211,0.0416075388028151,0.0353475307650327,0.007330348324376,0.266840576228887,0.685681279639226,0.0243074901984012,0,0.0658661857352387,0.640055835245762,0.0214072404283223,17.0173814912175,0.0219446580927828,1.6213929823304,0.583593199639137,0.00868673597250437,0.0170205617655305,0.0238323887365967,0.192755141212259,0.0689500113695638,0.0334135944757502,0.0213112209216631,0.0183082612556492,0.0187699361290377,0.021621891196168,0.0459459580591462,0.026218145543321
"Bugesera SEZ (Agro-industrie)",0.0441828105392956,0.050486894178754,0.046426012588631,0.0399850279796361,0.0402406945892365,0.101914491447694,0.0615930401924333,0.0421242624516553,0.0401597036360279,0.040628837575477,0.0245417734421369,0.0636820575030756,0.0320460242481016,0.0572817617813455,0.182572175889987,0.160520090932864,0.372281307600922,0.25971141140273,0.301922859225431,0.197810050816971,0.543235921656496,0.493280892715182,0.44191461501702,0.323152462546683,0.0537483005747974,0.0428777321983811,0.105757120869302,0.17711699348645,0.137073112214427,0.0125138774808491,0.0365803084795383,0.0654736445845017,0.0536860495871624,0.156073734342485,0.0412816145970405,0.655616158471947,0.0473156637124412,0.100033435619319,0.170451607207766,0.0225794582013482,0.0282271518700617,0.0279715859235789,0.0210229949785735,0.0176409955877435,0.0117415353653404,0.0162675583605808,0.0613802506544052,0.0487404382556623,0.0321016512840278,1.60331044824909,0.171444731163813,0.0894193515184,0.0311532231635669,0.0771634258406039,0.0693041699619235,0.0615126444579028,0.0588993916820247,0.0463519440594211,0.0465738272521676,0.0219847421523136,0.0384619103380895,0.060238647214717,0.0384161412880924,0.0398158182346592,0.0415576766695878,0.0471540689695079,0.0496783545998199,0.0368119508027647,0.273747303169401,0.022279563028769,0.123693241207168,0.0422758219229263,0.0351140500955708,0.130098759675018,0.0316411634997244,0.0385237045413111,0.0169356384060971,0.0626273850870244,0.0516958308564929,0.159277675742553,0.0743198312430464,0.105444344222204,0.024239043824603,0.239287813296769,0.0710089895474272,0.0814606234976289,0.0549734225571769,0.100683915430342,0.115802834971394,0.072965741131554,0.0280919031769455,0.0206914932482208,0.0201601011051776,0.0742960244728235,0.0283512967452124,0.040647703357018,0.0113397634868386,0.0536653686491786,0.0569385993921432,0.0419915668179597,0.0701337407552851,0,0.0859194645366177,0.0303311407859774,0.0657379131442698,0.0510712885925113,0.0625345130112573,0.0559652145318753,0.0144732327112475,0.0291378176014806,0.042130547624292,0.0733558292538728,0.276347232777297,0.228336145067162,0.0258421076166023,0.0367840642064942,0.0412330702199005,0.0388712014398002,0.0429604263843717,0.0674834214669207
"Rusine (OSM)",0.0198928642746881,0.0256130717285925,0.0222605520337611,0.0204913358325121,0.0202414677705048,0.0426241046123679,0.030241917275687,0.0368177995812214,0.0394009129812819,0.059860492359363,0.0184592506915256,0.0332609304693093,0.0258155261695244,0.109437547756323,0.181673675614603,0.115360343542241,0.0878330214456774,0.124154275108142,0.142706798639877,0.118709431252956,0.0381298140520928,0.0340193036964698,0.0322677680467411,0.0391351650974676,0.0201071809445409,0.020731139492402,0.0505914350641493,0.0694413826038319,0.0462856043390989,0.00829683660673802,0.0577603520653016,0.0665896898988545,0.0346690310131098,0.0955412386474932,0.0173188963796103,0.688451356712359,0.0448612047209105,1.12371431703902,0.0387466087864499,0.0185547731817688,0.010672757697329,0.0105625022496632,0.00680909688407196,0.0111634802913371,0.00782183775421473,0.00959718026329965,0.0288966783281217,0.0279518868299823,0.0261287567235016,2.34880282096099,0.279109909886543,0.0222952382758582,0.0167722497763401,0.0363889898605027,0.0333172233414322,0.0298211324715401,0.0288480098855329,0.023699190197633,0.0223595996121688,0.0219444525483481,0.0360375804816708,0.0281695595568899,0.0176936895630046,0.0166529178083701,0.0156379074435966,0.0160192308991026,0.130639344049396,0.0588244284174178,0.122962774271339,0.017480659645522,0.0257704068180244,0.0111199280275598,0.0296909487174715,0.0544078950966966,0.0166273273948639,0.0271966479642071,0.00775265456331704,0.0372231602476035,0.0325466920786976,0.0638723636955445,2.39326835896975,0.0462812790530834,0.0182604217702271,0.100174414829946,1.02711152176561,0.0726231831461493,0.192538280273083,0.411399328048127,0.0490381824490781,0.0862069314017963,0.0259073060449055,0.0177217993989023,0.00597832880658308,0.0137806371767007,0.0351195218234166,0.0362621256352724,0.00762313194441097,0.140779059997107,0.227045753225344,0.0275533747694822,0.641491499665327,0.0795879351885581,0,0.0238712685451413,0.505642847271965,0.0225144353093857,0.318673462666467,0.210760986193423,0.00909773427874937,0.0185850407269502,0.0243971434511394,0.461646535588181,0.094937408844988,0.0393112137671153,0.021690996997317,0.0185340439827341,0.0206787223391282,0.0200944812698898,0.0473985797212229,0.0266008887292405
"Ngororero (OSM)",0.0228279771498117,0.0125392343136508,0.0248420376231646,0.0227744421202015,0.0224643290585754,0.0169594997879642,0.0135750923212997,0.0588066594045969,0.0310859747585578,0.0154622907624646,0.0289990063510288,0.0365835814931355,0.0109640691048605,0.0189320012528234,0.0269609311061904,0.021760506535098,0.0217046891801138,0.0222320079509791,0.0222024808903117,0.0218850394458057,0.015401759600531,0.0145795763797176,0.0147458424104511,0.0168010347387638,0.0110622716009822,0.0113585059900788,0.0164249139214576,0.0188888612905989,0.0164584362610702,0.0100810043049424,0.0182983332671343,0.047371847926722,0.0410966008277561,0.0249268160294607,0.0189202661482812,0.0703983540028195,0.0236863805508126,0.0258141717847326,0.0154909660737128,0.0383702868283286,0.0232368330487594,0.0227832782992979,0.00844100126419236,0.0138437483714203,0.00938313308495448,0.0118200984717565,0.0128151192128597,0.0123987592941303,0.0391791203197407,0.303256947783652,0.0263608297516376,0.0123961922521011,0.0183004497228452,0.0147565487606016,0.014194613538682,0.013623819856857,0.0133807302310728,0.0121066927419918,0.0117421242951084,0.010174891252995,0.049187114375006,0.0324574140128176,0.0102430058276584,0.00988071425353487,0.00970727645975543,0.0101765865233714,0.0176556744927012,0.0147350831652957,0.0189995996334696,0.128376326209771,0.0134341235076576,0.00683144402733825,0.21644221730437,0.0174172652813721,0.00985262694272556,0.0312305200548252,0.0094460949608893,0.0836254130256271,0.0383447169085495,0.0183931979206986,0.0221356769402433,0.0165171326511221,0.0285988996074941,0.0212147578177576,0.0215931386640532,0.0267153614464428,0.0187269052690983,0.0258707238120521,0.0170123506914791,0.030220196018259,0.0288579921936094,0.0504763231058781,0.00732979970217868,0.0151943460685105,0.0124624518040142,0.0291466713675831,0.00910536370328228,0.0183851750506076,0.0191092470089663,0.03169440296258,0.0214248596413052,0.0304667753781272,0.0238834276647846,0,0.0207025738693081,0.028362227813686,0.0201152194652054,0.0189236560194595,0.011237641978849,0.0204339619859704,0.0339980904476495,0.0218424961457737,0.0215576906834896,0.0183496917346089,0.0322989906025352,0.0105370243750176,0.0229759109083574,0.0107087586108438,0.0245835129895089,0.0159892654445387
"Idigiri (OSM)",0.0168327392383445,0.0243202240012,0.0193637339317538,0.018047712265431,0.017827087084028,0.0390934304622171,0.0285679049149857,0.0347729553010823,0.036420275661027,0.0796014954534038,0.0163725220055154,0.0295741439689715,0.0293672435516324,0.178679757484167,0.102065702212858,0.0734516191556141,0.0587403272149785,0.0736826610714526,0.079925828984853,0.0749285425063002,0.0310174991588462,0.0267515609651202,0.0255195779021384,0.0317062124949805,0.0183028829938222,0.0197258684746721,0.0467177728620632,0.0557363777193398,0.0374227855515208,0.00781307325507041,0.0784508193974434,0.0489195992576957,0.0286023348621069,0.0643515999657759,0.0154655666356786,0.340802479003179,0.0363210590485011,0.24194172423738,0.0314421976623255,0.0178907268261601,0.0100209447179662,0.00992031882537876,0.00624977313976588,0.0104154591263561,0.00738311368443541,0.00886875578138647,0.0270982683820621,0.0284000612806709,0.0243648126371835,1.20043094766783,0.135631698331567,0.0194636866513465,0.0150545759440807,0.0341333328927986,0.0313599132595056,0.0281074853224429,0.0272368548147172,0.0225242642083043,0.0212855462592648,0.0244349760900101,0.0285323376564216,0.0239129774015155,0.0169795028098274,0.0160050004163603,0.015048966413644,0.0149328290896611,0.270396996396526,0.0804327328952261,0.078484008653304,0.0156326762009391,0.0221299745416557,0.0104527008365774,0.0250468525644895,0.0478924053843544,0.015992591472544,0.0232019004723004,0.00713132061927811,0.0350229886860567,0.0271147650856699,0.0519206194766553,1.11243693573429,0.0428242403091973,0.0162158080917496,0.0664978597666373,2.81498532455268,0.0832811578651609,0.596068061633465,0.157642617773594,0.0452453996834964,0.059478380556264,0.0245084763600616,0.0169709654725365,0.00549767129900837,0.0119655170723563,0.0420126240299784,0.0337247554221246,0.00720850641551191,0.298491796340539,0.906798726171013,0.0234679725714075,17.0106908764244,0.0615646322516284,0.499251350071424,0.0206480839943207,0,0.0206256840420858,2.81046365567333,0.745427562186998,0.00849655635489694,0.01648253125961,0.0225393272879369,0.169786261610501,0.0641883014437578,0.0318095001319461,0.0205185511103963,0.0177505180083573,0.0181685357541894,0.0211636483741025,0.043644741186215,0.0250562586171915
"Zone industrielle 1",0.00772488829155334,0.00809958539499618,0.00926184563281224,0.00785780164968424,0.00809138778191097,0.0132953817362365,0.00888352259638847,0.68023637804247,0.159503049350058,0.0208488697387933,0.0101356099286321,0.013255671219944,0.00917509158356607,0.0295550546582963,0.0232204026112912,0.0158109900381743,0.0310953730122822,0.0413489895862362,0.0465008182046344,0.0158969155036179,0.0107031032465233,0.0258813990725132,0.0256968468543526,0.0116591761185354,0.00691125482676366,0.00745229313519197,0.0112952609226723,0.0132566850545922,0.0113003121437217,0.00415558602443722,0.0325507441737587,0.0164827488217135,0.0118284969183646,0.0178250915569822,0.00724349256137732,0.121992183550185,0.0361649762807044,0.0205813726585826,0.0107536888071528,0.0357970419353938,0.0630570300989638,0.0614880230351563,0.00955373010356029,0.00590438905666976,0.00392617178829076,0.00564229327191337,0.00886470447838316,0.00856513523325473,0.0314568105595006,0.266923658830775,0.0221633025549152,0.00780010946613853,0.00672397978997905,0.00983477408649405,0.00938162211921144,0.00914219111586455,0.00890081511968815,0.00786338461581999,0.00758374191679907,0.00818430101033992,0.010828613112317,0.01006017313884,0.00632518224306703,0.00605180787497197,0.00584649082614662,0.00621025292526363,0.0199073349836651,0.0184411707101438,0.0411232156912039,0.0313670619982619,0.00859430361180147,0.0127729031081291,0.018367814293896,0.0120229912074206,0.00599107245610818,0.00961054400351779,0.00631054450667803,0.107641403540703,0.0107949076341099,0.0128394710025919,0.018847180507831,0.0116076091023309,0.0100035168621359,0.0155525552178665,0.0197289745165771,0.0412512893985968,0.0190308386701985,0.0203105691414811,0.0120432102052462,0.0172039306390629,0.811473842392565,0.0657123937588595,0.00945149563622635,0.0167204909481271,0.0112388330451271,0.0585289540641379,0.00378708780457227,0.0180940225638509,0.0186058385066299,0.00969606037345907,0.0203921234772359,0.048293845488762,0.0209758046621457,0.0271477730595471,0.0190665054160499,0,0.0184964420650525,0.0187580914710698,0.00488605994025845,0.00779438252431956,6.00167230448623,0.024541215761799,0.0167222956102938,0.0123397281551035,0.15447207659135,0.0066457740950942,0.00823425360005768,0.0139821612150653,0.0739491683651233,0.0152568135803391
"Rwafandi (OSM)",0.0163467349949017,0.0234485650635523,0.018941000934469,0.0175779325632299,0.0173865694805316,0.0374159916539261,0.0273395335881191,0.0336648476868891,0.0346283622018689,0.0931233927112723,0.0160616146629535,0.0289081469633877,0.031488477565026,0.239162081862591,0.0905332827545218,0.0658613203404835,0.0543628460074303,0.066521078941098,0.0713586015379267,0.0670405210868198,0.0296676013428843,0.025833419109514,0.0246856522227277,0.030307968760543,0.0178187319353272,0.0192305431915426,0.0435023623069265,0.0511644486884386,0.0353351500860599,0.00774197715980224,0.0917377500262502,0.0456166338183879,0.0274683319991502,0.0586965567615277,0.0151733066120495,0.295390202321749,0.0343303003667586,0.183112818574997,0.0300463104920077,0.0175913455206443,0.00995399738559222,0.00985581554733469,0.00625028914080531,0.010332035053558,0.00732423853337939,0.00885213346465832,0.0259912313108407,0.0272942971550098,0.023495987206023,1.04474391631209,0.113134110338471,0.0189115445692559,0.0147376581251715,0.032373688703744,0.0298760620877366,0.0269853538787939,0.0261734223350193,0.0218089214221299,0.0206542204774999,0.0259431133944442,0.0269957663411891,0.0230944177837512,0.0165760342509738,0.0156508555286264,0.0147424717752996,0.0146345676628831,0.416298134351296,0.0943623743596382,0.0701058520898183,0.015288512438938,0.0214056774742055,0.0103748476697752,0.0241093418581484,0.0444712328426047,0.015630909953359,0.0224022286592744,0.00714553686028887,0.0347074982515058,0.0260107901697811,0.0479259736464501,0.528848721473282,0.0402110892866691,0.0159049019244223,0.0603075879341317,0.865374047942883,0.0913004557912377,1.39282428941731,0.128159526039422,0.042338257938848,0.0543689836963295,0.023612238875558,0.0165596660956802,0.005503502758218,0.0118441734288469,0.0461438478953355,0.0321203536141094,0.00715011745226146,0.473579486573953,3.18060922284735,0.022649233195051,1.61517749719392,0.0590766018638649,0.316666582901834,0.0200867527431582,2.82354549004454,0.0201063811301027,0,2.11151446809805,0.0084300984551972,0.0161443211474173,0.0219892265919401,0.138619332799491,0.0587941458082341,0.0305023894343454,0.0199982598167597,0.0173144643813899,0.0177284885245773,0.0223706475149722,0.042099545686691,0.0247922517774232
"Rusumo (OSM)",0.0152137332078948,0.0219091261610362,0.0178028762581458,0.0166525291870558,0.0164612045481503,0.0337514646262326,0.0253362040069207,0.0344677360709821,0.0359952734145702,0.109438427644561,0.0152201654007236,0.0274693374107636,0.0333724056272656,0.346493996159222,0.0752565090182678,0.0568639420399923,0.0468490827829535,0.0555725236110808,0.0587777618375193,0.0577740115815517,0.0273124420643992,0.0232891349716618,0.022292758010894,0.0278590487242549,0.016870899450076,0.0180984028343761,0.039031313508298,0.0452899928418969,0.0322040112675983,0.00752768195925543,0.10806754186828,0.0407133936953516,0.025400217738557,0.0512325093138474,0.0144255051971386,0.237965484316683,0.0317546640061591,0.135995737793418,0.0276430382164804,0.0177862877593509,0.00990643010289237,0.00980739472521753,0.00597653255344504,0.00999457101904278,0.00712696910952407,0.0085008301174082,0.0239502117509645,0.0259023981242735,0.0226860481731811,0.85277665884443,0.0918542460620008,0.0178591448348309,0.01405966379789,0.0296893460021923,0.0275394464666967,0.024993459265907,0.0242898506480759,0.0204358331312443,0.0194030546419775,0.0271757203573357,0.0246890126931083,0.0215819744945819,0.0157353679436099,0.0148906254885374,0.0140560948057505,0.0139546371007772,0.87044367986456,0.113375783744215,0.0577012796765885,0.0145650487017709,0.0200979681258815,0.00973713120591436,0.0224996550768707,0.0398426055307783,0.0148785655094861,0.0209862057563683,0.00683333198468312,0.0346406892887435,0.0241736144221799,0.04266859822398,0.297358685956521,0.0362688084981288,0.0150817854229359,0.0525258899918175,0.406711225905226,0.0968188542703053,23.8818308613345,0.101329029103933,0.0380348991750105,0.0478467349289807,0.0243078748796595,0.016857798778424,0.0052654482408096,0.0110609867224242,0.0503773069602901,0.031162459686075,0.00696426039782534,0.710434923751579,41.8717109648242,0.0212057123786898,0.57592983296414,0.0530167712555479,0.207807776081661,0.0188752964939152,0.743420345462705,0.0203179704019267,2.09600505087296,0,0.00815826319986807,0.0153081147402593,0.0222378643763991,0.108367294843503,0.0512622242645939,0.027977854563157,0.0203362658341811,0.0163990602558142,0.0167618488872077,0.0226657711985528,0.0453023310062242,0.023268631629208
